road1,road2,intersection latitude,intersection longitude
W 225 ST,MARBLE HILL AVE,40.87466147806035,-73.91108799438194
W 225 ST,TERRACE VIEW AVE,40.87563165339163,-73.91278982363312
W 225 ST,TEUNISSEN PL,40.87668555967382,-73.91271612053689
SEAMAN AVE,ACADEMY ST,40.867769043156436,-73.92591735849395
SEAMAN AVE,W 207 ST,40.86914713916963,-73.92214110867017
SEAMAN AVE,W 204 ST,40.86846771784313,-73.9240364733464
SEAMAN AVE,PAYSON AVE,40.86868689429937,-73.9234324174487
SEAMAN AVE,W 214 ST,40.87100880301499,-73.91925357768066
SEAMAN AVE,W 218 ST,40.87249769744339,-73.91717267927005
SEAMAN AVE,W 215 ST,40.87147766269944,-73.91856601509859
SEAMAN AVE,ISHAM ST,40.869876381736965,-73.92089646547889
SEAMAN AVE,CUMMING ST,40.867064242552516,-73.9268364841263
SEAMAN AVE,BEAK ST,40.86738509824254,-73.92640588291913
W 132 ST,MARGINAL ST,40.81973161271502,-73.96016371431405
W 133 ST,HENRY HUDSON PARKWAY ENTRANCE NB,40.82025836059502,-73.9594805477176
W 133 ST,OLD BROADWAY,40.81848098053888,-73.95529430982982
W 133 ST,HENRY HUDSON PARKWAY ET 12 SB,40.820302339416465,-73.95966116954351
W 133 ST,MARGINAL ST,40.820302339416465,-73.95966116954351
WADSWORTH AVE,W 189 ST,40.854828378947836,-73.93131428153015
WADSWORTH AVE,W 190 ST,40.855426460320146,-73.93087264843139
WADSWORTH AVE,W 192 ST,40.85661419683429,-73.92968209691034
WADSWORTH AVE,W 191 ST,40.856073924922484,-73.93039842148949
W 228 ST,MARBLE HILL AVE,40.87722068455279,-73.90904511056735
W 228 ST,TERRACE VIEW AVE,40.87782799801391,-73.90998446565673
FDR DRIVE ENTRANCE SB,E 125 ST,40.80175375791676,-73.93120289689519
FDR DRIVE ENTRANCE SB,RFK BRIDGE MANHATTAN ENTRANCE RP,40.80109721079325,-73.93027530933001
FDR DRIVE ENTRANCE SB,WILLIS AVENUE BRIDGE APPROACH,40.80175375791676,-73.93120289689519
FDR DRIVE ENTRANCE SB,ROBERT F KENNEDY BRG,40.80139645572944,-73.9303905781761
FDR DRIVE ENTRANCE SB,FDR DRIVE EXIT 17 NB,40.80008693485438,-73.92991879184706
FDR DRIVE ENTRANCE SB,FDR DRIVE EXIT 17 SB,40.800630498048,-73.930095202932
FDR DRIVE ENTRANCE SB,WILLIS AVE BRIDGE,40.80175375791676,-73.93120289689519
E 125 ST,RFK BRIDGE MANHATTAN ENTRANCE RP,40.80264429056893,-73.93331500487307
E 125 ST,WILLIS AVENUE BRIDGE APPROACH,40.80175375791676,-73.93120289689519
E 125 ST,RIVERS EDGE RD,40.79003833534507,-73.92968379890767
E 125 ST,WILLIS AVE BRIDGE,40.80175375791676,-73.93120289689519
W 184 ST,AUDUBON AVE,40.85051079881928,-73.93104402933247
W 184 ST,OVERLOOK TER,40.85261090892205,-73.93654346767664
COOPER ST,ACADEMY ST,40.86713201330232,-73.92551313023468
COOPER ST,W 207 ST,40.868496365417435,-73.921726077595
COOPER ST,W 204 ST,40.867814210920436,-73.92362866221902
COOPER ST,PARK TER W,40.869000426474,-73.92031900844592
COOPER ST,ISHAM ST,40.869000426474,-73.92031900844592
HENRY HUDSON PARKWAY ET 12 NB,ST CLAIR PL,40.81764866410547,-73.96102120140561
YEATON RD,CRAIG RD S,40.685139694405855,-74.02113631060703
YEATON RD,ENRIGHT RD,40.68590258481157,-74.02196946673618
ACADEMY ST,W 201 ST,40.86047602167562,-73.92123301053492
ACADEMY ST,VERMILYEA AVE,40.86536643820413,-73.92438348096172
ACADEMY ST,POST AVE,40.86341138801219,-73.92313480491897
W 207 ST,UNIVERSITY HEIGHTS BRIDGE APPR,40.863689888315065,-73.91706434332096
W 207 ST,VERMILYEA AVE,40.86676095527201,-73.92061093162097
W 207 ST,POST AVE,40.86480860943879,-73.9193623369752
W 207 ST,UNIVERSITY HEIGHTS BRG,40.863689888315065,-73.91706434332096
CRAIG RD S,CLAYTON RD,40.687399446836565,-74.0161646692627
CRAIG RD S,CRAIG RD N,40.68465286548771,-74.02603619675872
CRAIG RD S,KIMMEL RD,40.687399446836565,-74.0161646692627
CRAIG RD S,HALF MOON RD,40.68479096343033,-74.02191141042717
CRAIG RD S,ICARUS RD,40.68555157214517,-74.0202350234893
CRAIG RD S,GRESHAM RD,40.68465286548771,-74.02603619675872
CLAYTON RD,CRAIG RD N,40.691507660873896,-74.02059021834326
CLAYTON RD,HAY RD,40.68928486913448,-74.01775892199797
CLAYTON RD,WHEELER AVE,40.69107145477727,-74.01936766008976
CLAYTON RD,OWASCO RD,40.68832436508412,-74.0166516792633
CLAYTON RD,KIMMEL RD,40.687399446836565,-74.0161646692627
CLAYTON RD,SHORT AVE,40.69126344796084,-74.02018627321755
CLAYTON RD,KING AVE,40.68863172341344,-74.01703397476344
W 204 ST,VERMILYEA AVE,40.86606234106581,-73.92249903539675
W 204 ST,POST AVE,40.86411276011644,-73.92125039518713
PARK TER W,W 214 ST,40.87042100954602,-73.91864323875711
PARK TER W,W 218 ST,40.87211553815052,-73.9162764397265
PARK TER W,W 215 ST,40.87092277367212,-73.91791586438526
PARK TER W,ISHAM ST,40.869000426474,-73.92031900844592
CRAIG RD N,CARDER RD,40.69317670109093,-74.01931778645996
CRAIG RD N,GRESHAM RD,40.68667583238907,-74.02572328799913
W 143 ST,HARLEM RIVER DRIVE EXIT 22 SB,40.81791373091952,-73.93426433326134
E 124 ST,RFK BRIDGE MANHATTAN ENTRANCE RP,40.80207656256182,-73.9340632542082
E 124 ST,ROBERT F KENNEDY BRG,40.80207656256182,-73.9340632542082
E 116 ST,FDR DRIVE SB ENTRANCE E 116 ST,40.79440362203479,-73.93161859975928
E 116 ST,FDR DRIVE EXIT 16 SB,40.79440362203479,-73.93161859975928
W 164 ST,FT WASHINGTON AVE,40.83917368069506,-73.94346624777215
W 175 ST,AUDUBON AVE,40.84484537967375,-73.9351810535763
W 175 ST,FT WASHINGTON AVE,40.84651954585894,-73.94006247199843
W 175 ST,CROSS BRONX EP NB ET 1B,40.84424619986629,-73.93371424251394
CABRINI BLVD,W 180 ST,40.85035417997061,-73.94060482194075
CABRINI BLVD,W 177 ST,40.84818350754128,-73.9413658024236
CABRINI BLVD,CBE NB ET 1A LOWERDECK,40.848995798177,-73.94108676750878
CABRINI BLVD,FT WASHINGTON AVE,40.85925999160219,-73.93416924022979
CABRINI BLVD,W 178 ST,40.848995798177,-73.94108676750878
CABRINI BLVD,RIVERSIDE DRIVE NB ET W 178 ST,40.848995798177,-73.94108676750878
CABRINI BLVD,W 186 ST,40.85467606645582,-73.93865256383363
CABRINI BLVD,W 181 ST,40.851333839190694,-73.94021717872552
CABRINI BLVD,W 179 ST,40.84972847677754,-73.94077888005718
CABRINI BLVD,GEORGE WASHINGTON BRG,40.848995798177,-73.94108676750878
CABRINI BLVD,MARGARET CORBIN PLZ,40.85925999160219,-73.93416924022979
CABRINI BLVD,CHITTENDEN AVE,40.85467606645582,-73.93865256383363
W 162 ST,FT WASHINGTON AVE,40.83777963821631,-73.94402036238559
W 162 ST,JUMEL TER,40.83519679286071,-73.93848983635026
HENRY HUDSON PARKWAY ENTRANCE SB,HAVEN AVE,40.84831560037403,-73.94205243985753
HENRY HUDSON PARKWAY ENTRANCE SB,W 177 ST,40.84831560037403,-73.94205243985753
HENRY HUDSON PARKWAY ENTRANCE SB,CBE NB ET 1A LOWERDECK,40.84830496628661,-73.94274281737272
HENRY HUDSON PARKWAY ENTRANCE SB,CBE NB EN RIVERSIDE DR,40.84830496628661,-73.94274281737272
BRADHURST AVE,W 146 ST,40.82390981593681,-73.94242778379234
BRADHURST AVE,W 153 ST,40.82829698523857,-73.93924780336462
BRADHURST AVE,W 154 ST,40.82898575758196,-73.93896171239686
BRADHURST AVE,W 148 ST,40.825171919501045,-73.94150170316254
W 189 ST,BENNETT AVE,40.855582149541206,-73.93427048249032
W 189 ST,WADSWORTH TER,40.855155458448586,-73.93209113995978
HAVEN AVE,W 176 ST,40.84768439269176,-73.94220118258319
HAVEN AVE,W 173 ST,40.846246371205524,-73.94261085719262
HAVEN AVE,W 177 ST,40.84831560037403,-73.94205243985753
HAVEN AVE,FT WASHINGTON AVE,40.84215384641899,-73.94227827092928
HAVEN AVE,CROSS BRONX EP SB ET 1A,40.85099140916635,-73.94150068351445
HAVEN AVE,W 168 ST,40.84237366971232,-73.94277322164501
HAVEN AVE,W 172 ST,40.84533224908099,-73.94234057093205
HAVEN AVE,W 169 ST,40.843194421245144,-73.94294238373115
HAVEN AVE,W 171 ST,40.844599472157476,-73.94246047772609
HAVEN AVE,W 181 ST,40.851391986952706,-73.9412075436483
HAVEN AVE,W 170 ST,40.84390243371513,-73.94269600716595
HAVEN AVE,PLZ LAFAYETTE,40.851391986952706,-73.9412075436483
W 180 ST,AUDUBON AVE,40.84803888486464,-73.93285021701595
W 180 ST,FT WASHINGTON AVE,40.84999634705705,-73.93865326532294
W 180 ST,PINEHURST AVE,40.85018899494339,-73.9396362577399
W 157 ST,EDWARD M MORGAN PL,40.834272541560885,-73.94536400745557
E 117 ST,PLEASANT AVE,40.79573268501208,-73.93266099831935
W 166 ST,AUDUBON AVE,40.83929504254978,-73.93923775999498
W 134 ST,LENOX TER PLACE,40.8127868765758,-73.9398110712588
MT MORRIS PARK W,W 122 ST,40.80513729359501,-73.94523982459526
MT MORRIS PARK W,W 120 ST,40.80387788542742,-73.9461330446697
MT MORRIS PARK W,W 124 ST,40.80639118420624,-73.94430322871878
W 159 ST,FT WASHINGTON AVE,40.8353093729757,-73.94396823407129
E 128 ST,3 AVENUE BRIDGE APPROACH,40.80569436679311,-73.93451119280822
ST NICHOLAS PL,DONNELLON SQ,40.82720348289227,-73.94244300072705
ST NICHOLAS PL,W 150 ST,40.82720348289227,-73.94244300072705
ST NICHOLAS PL,W 155 ST,40.830372456996606,-73.9401420611145
W 167 ST,AUDUBON AVE,40.83989315394161,-73.93879268721403
W 167 ST,JUMEL PL,40.83866785678101,-73.9366507303102
E 129 ST,3 AVENUE BRIDGE APPROACH,40.80667995367327,-73.93491840544148
E 129 ST,HARLEM RIVER DR SB EN 3 AV BRG,40.80667995367327,-73.93491840544148
W 174 ST,AUDUBON AVE,40.844200636838984,-73.93565153699716
W 174 ST,FT WASHINGTON AVE,40.84604754844333,-73.9402400014605
E 119 ST,PLEASANT AVE,40.79698648598468,-73.93174235636452
W 153 ST,MACOMBS DAM BRG,40.826628771323385,-73.93525661214392
W 153 ST,MACOMBS PL,40.82720046236889,-73.93667971468801
CROSS BRONX EXPY,AUDUBON AVE,40.847100589483205,-73.93353067672545
CROSS BRONX EXPY,CBE NB ET 1A LOWERDECK,40.849613932397915,-73.94222480788454
CROSS BRONX EXPY,CBE NB ET 1A UPPERDECK,40.849613932397915,-73.94222480788454
CROSS BRONX EXPY,FT WASHINGTON AVE,40.84898102508072,-73.93906625817624
CROSS BRONX EXPY,ALEXANDER HAMILTON BRG,40.84644910092574,-73.93182894866133
CROSS BRONX EXPY,CROSS BRONX EP NB ET 1B,40.847100589483205,-73.93353067672545
CROSS BRONX EXPY,GWB BUS TERMINAL RAMP,40.84895901203321,-73.93896145699767
CROSS BRONX EXPY,GEORGE WASHINGTON BRIDGE EN,40.847100589483205,-73.93353067672545
CROSS BRONX EXPY,CROSS BRONX EP SB ET 1A,40.84898102508072,-73.93906625817624
CROSS BRONX EXPY,GEORGE WASHINGTON BRG,40.84967445313381,-73.94249946247612
CROSS BRONX EXPY,CBE NB EN RIVERSIDE DR,40.84882418124585,-73.93832181036764
CROSS BRONX EXPY,CBE SB EN AMSTERDAM AV,40.847100589483205,-73.93353067672545
W 165 ST,AUDUBON AVE,40.83876004634023,-73.93966108369847
W 165 ST,FT WASHINGTON AVE,40.84019451490671,-73.94306422041075
W 176 ST,AUDUBON AVE,40.84552029795545,-73.93468523101977
W 176 ST,FT WASHINGTON AVE,40.84721106467919,-73.93977992304052
W 176 ST,S PINEHURST AVE,40.84738719768549,-73.94069060338612
W 173 ST,AUDUBON AVE,40.84355040460225,-73.93612563080264
W 173 ST,FT WASHINGTON AVE,40.84536975002195,-73.9405189140908
AUDUBON AVE,W 177 ST,40.84614034466042,-73.93423282519908
AUDUBON AVE,W 183 ST,40.84992094179931,-73.93147116145383
AUDUBON AVE,CROSS BRONX EP NB ET 1B,40.847100589483205,-73.93353067672545
AUDUBON AVE,W 178 ST,40.84676313215459,-73.93377679380417
AUDUBON AVE,GEORGE WASHINGTON BRIDGE EN,40.847100589483205,-73.93353067672545
AUDUBON AVE,W 186 ST,40.851794751904826,-73.93009926586655
AUDUBON AVE,W 168 ST,40.84048578379644,-73.93836568185212
AUDUBON AVE,W 172 ST,40.84291663262474,-73.93658885704805
AUDUBON AVE,W 169 ST,40.841089386951595,-73.93793143044081
AUDUBON AVE,W 171 ST,40.84231303668643,-73.93702674673511
AUDUBON AVE,W 181 ST,40.848735739786605,-73.93233625210037
AUDUBON AVE,W 179 ST,40.84741335646646,-73.93330626858405
AUDUBON AVE,W 182 ST,40.84930913617622,-73.93191638121132
AUDUBON AVE,CBE SB EN AMSTERDAM AV,40.847100589483205,-73.93353067672545
AUDUBON AVE,W 185 ST,40.85110887960849,-73.93060242247068
AUDUBON AVE,W 170 ST,40.84167926291417,-73.93749356991134
W 177 ST,FT WASHINGTON AVE,40.847839467788916,-73.93952272689262
W 177 ST,PINEHURST AVE,40.84801834937729,-73.94043702717887
W 177 ST,S PINEHURST AVE,40.84801834937729,-73.94043702717887
W 154 ST,MACOMBS DAM BRG,40.82763361756284,-73.93575789294707
W 154 ST,MACOMBS PL,40.82763361756284,-73.93575789294707
MACOMBS DAM BRG,MACOMBS PL,40.82763361756284,-73.93575789294707
CBE NB ET 1A LOWERDECK,HENRY HUDSON PARKWAY ET 14 NB,40.843554706528714,-73.94443475389708
CBE NB ET 1A LOWERDECK,RIVERSIDE DRIVE NB ET W 178 ST,40.848995798177,-73.94108676750878
CBE NB ET 1A LOWERDECK,GEORGE WASHINGTON BRIDGE EN,40.849613932397915,-73.94222480788454
CBE NB ET 1A LOWERDECK,CROSS BRONX EP SB ET 1A,40.84618905956535,-73.94327233789835
CBE NB ET 1A LOWERDECK,GEORGE WASHINGTON BRG,40.848995798177,-73.94108676750878
CBE NB ET 1A LOWERDECK,HENRY HUDSON PARKWAY ET 15 NB,40.84495746647036,-73.94488175679932
CBE NB ET 1A LOWERDECK,CBE NB EN RIVERSIDE DR,40.848398273672416,-73.94271743556597
CBE NB ET 1A UPPERDECK,FT WASHINGTON AVE,40.8486681898602,-73.93918220917585
CBE NB ET 1A UPPERDECK,W 178 ST,40.8486681898602,-73.93918220917585
CBE NB ET 1A UPPERDECK,GWB BUS TERMINAL RAMP,40.84926764361224,-73.94132147221603
CBE NB ET 1A UPPERDECK,RIVERSIDE DRIVE NB ET W 178 ST,40.848995798177,-73.94108676750878
CBE NB ET 1A UPPERDECK,GEORGE WASHINGTON BRIDGE EN,40.849613932397915,-73.94222480788454
CBE NB ET 1A UPPERDECK,CROSS BRONX EP SB ET 1A,40.84618905956535,-73.94327233789835
CBE NB ET 1A UPPERDECK,GEORGE WASHINGTON BRG,40.848995798177,-73.94108676750878
CBE NB ET 1A UPPERDECK,HENRY HUDSON PARKWAY ET 15 NB,40.84495746647036,-73.94488175679932
CBE NB ET 1A UPPERDECK,CBE NB EN RIVERSIDE DR,40.848398273672416,-73.94271743556597
CBE NB ET 1A UPPERDECK,HENRY HUDSON PARKWAY ET 14 SB,40.84642022303604,-73.94452272005324
CBE NB ET 1A UPPERDECK,HENRY HUDSON PARKWAY EXIT NB,40.846752271455365,-73.9443959388084
CBE NB ET 1A UPPERDECK,HENRY HUDSON PKWY ET 14 S SB,40.84548664153539,-73.94373557246504
CBE NB ET 1A UPPERDECK,GEORGE WASHINGTON BRIDGE EXIT,40.849435457781595,-73.94208760981803
DONNELLON SQ,W 150 ST,40.82720348289227,-73.94244300072705
FT WASHINGTON AVE,W 183 ST,40.852128536129705,-73.93781991746624
FT WASHINGTON AVE,W 160 ST,40.836380103324835,-73.94457445835077
FT WASHINGTON AVE,W 178 ST,40.8486681898602,-73.93918220917585
FT WASHINGTON AVE,GWB BUS TERMINAL RAMP,40.849120972506526,-73.93900468283154
FT WASHINGTON AVE,CROSS BRONX EP SB ET 1A,40.84898102508072,-73.93906625817624
FT WASHINGTON AVE,W 168 ST,40.84215384641899,-73.94227827092928
FT WASHINGTON AVE,W 172 ST,40.84468645957989,-73.94079421162749
FT WASHINGTON AVE,W 169 ST,40.842809699082466,-73.94201386562591
FT WASHINGTON AVE,W 171 ST,40.84404986531518,-73.9411417473869
FT WASHINGTON AVE,W 163 ST,40.83846842305864,-73.94373789400824
FT WASHINGTON AVE,W 181 ST,40.850907391875616,-73.93828373230161
FT WASHINGTON AVE,W 179 ST,40.84928836310764,-73.9389358529432
FT WASHINGTON AVE,W 161 ST,40.83707712556259,-73.9442956086393
FT WASHINGTON AVE,G WASHINGTON BR EN W 179 ST,40.84928836310764,-73.9389358529432
FT WASHINGTON AVE,CBE NB EN RIVERSIDE DR,40.84878344836925,-73.9391459585979
FT WASHINGTON AVE,MARGARET CORBIN PLZ,40.85925999160219,-73.93416924022979
FT WASHINGTON AVE,W 185 ST,40.85337991313362,-73.93743558205043
FT WASHINGTON AVE,W 170 ST,40.84343530082942,-73.94163382627303
W 183 ST,PINEHURST AVE,40.852321175701746,-73.93877402130028
W 183 ST,MAGAW PL,40.85190296607505,-73.93689115323244
W 183 ST,HUDSON VIEW GDNS,40.852321175701746,-73.93877402130028
MADISON AVE BRIDGE,E 135 ST,40.81207395930422,-73.93603301387417
QUEENS MIDTOWN TUNL,E 41 ST,40.74792680044806,-73.96975618946333
QUEENS MIDTOWN TUNL,FDR DRIVE EXIT 9 NB,40.74772055621412,-73.96831266885997
W LOOP RD,W MAIN ST,40.75663686718823,-73.9558122732109
W LOOP RD,MAIN ST,40.75663686718823,-73.9558122732109
W LOOP RD,UNNAMED ST,40.753519858662685,-73.95856466554727
W MAIN ST,N LOOP RD,40.75663686718823,-73.9558122732109
W MAIN ST,UNNAMED ST,40.76115530410958,-73.95050653251961
N LOOP RD,MAIN ST,40.75575519253955,-73.95424634760255
N LOOP RD,E MAIN ST,40.75575519253955,-73.95424634760255
MAIN ST,EAST RD,40.76858442616135,-73.9426561193247
MAIN ST,UNNAMED ST,40.76115530410958,-73.95050653251961
MAIN ST,ROOSEVELT IS BR APPR,40.76419246828919,-73.94764160223585
MAIN ST,RIVER RD,40.765918201312296,-73.94610237612726
MAIN ST,E LOOP RD,40.75575519253955,-73.95424634760255
EAST RD,UNNAMED ST,40.75148379840339,-73.96009985882908
EAST RD,ROOSEVELT IS BRG,40.763961459577516,-73.94665988666846
EAST RD,E LOOP RD,40.75282774937681,-73.95737763224835
EAST RD,S LOOP RD,40.75282774937681,-73.95737763224835
UNNAMED ST,E MAIN ST,40.76115530410958,-73.95050653251961
UNNAMED ST,S LOOP RD,40.753519858662685,-73.95856466554727
WARREN ST,N END AVE,40.717048636301705,-74.01441867599074
N END AVE,MURRAY ST,40.71582983803396,-74.01538156372602
E 21 ST,GRAMERCY PARK N,40.737925176462824,-73.98498140301521
E 20 ST,IRVING PL,40.73763986527496,-73.98612174996995
E 20 ST,GRAMERCY PARK S,40.73733236193089,-73.98538568558305
E 20 ST,GRAMERCY PARK W,40.73794187151121,-73.98683256269412
W 139 ST,EDGECOMBE AVE,40.81962981528443,-73.94606610011668
ALEXANDER HAMILTON BRG,CROSS BRONX EP NB ET 1B,40.84590465914657,-73.93017412818688
ALEXANDER HAMILTON BRG,HRD ET 24 NB GWB EN,40.84604498555077,-73.9307486658791
LEWIS ST,WILLIAMSBURG BR APPR,40.71566702090193,-73.97906323213479
LEWIS ST,WILLIAMSBURG BRG,40.71566702090193,-73.97906323213479
WILLIAMSBURG BR APPR,BARUCH PL,40.715411601554095,-73.97821920743856
WILLIAMSBURG BR APPR,RIDGE ST,40.71719391385311,-73.98410226578491
WILLIAMSBURG BR APPR,BIALYSTOKER PL,40.716683145154654,-73.98242857498911
WILLIAMSBURG BR APPR,FDR DRIVE EXIT 4 SB,40.71492271337378,-73.97658527861104
WILLIAMSBURG BR APPR,CANNON ST,40.71592517818407,-73.97990365515876
WILLIAMSBURG BR APPR,ATTORNEY ST,40.717452033352835,-73.98493551278578
WILLIAMSBURG BR APPR,SHERIFF ST,40.71643598479529,-73.98158452225414
WILLIAMSBURG BRG,BARUCH PL,40.715411601554095,-73.97821920743856
WILLIAMSBURG BRG,SUFFOLK ST,40.71800393401056,-73.98658398184538
WILLIAMSBURG BRG,RIDGE ST,40.71719391385311,-73.98410226578491
WILLIAMSBURG BRG,BIALYSTOKER PL,40.716683145154654,-73.98242857498911
WILLIAMSBURG BRG,FDR DRIVE EXIT 4 SB,40.71492271337378,-73.97658527861104
WILLIAMSBURG BRG,CANNON ST,40.71592517818407,-73.97990365515876
WILLIAMSBURG BRG,ATTORNEY ST,40.717452033352835,-73.98493551278578
WILLIAMSBURG BRG,SHERIFF ST,40.71643598479529,-73.98158452225414
W 55 ST,MANHATTAN CRUISE TERMINAL RAMP,40.76998192081734,-73.99464601148658
BARUCH DR,BARUCH PL,40.71759916459157,-73.97816077408598
W 131 ST,OLD BROADWAY,40.81705941124023,-73.95580105624656
BROOKLYN BRG,FDR DRIVE NB EN BROOKLYN BR,40.708732911052714,-74.00019116699801
BROOKLYN BRG,ROSE ST,40.71124157613321,-74.00333292366263
BROOKLYN BRG,FDR DRIVE ENTRY RAMP,40.709646909446676,-74.00134540128263
BROOKLYN BRG,SPRUCE ST,40.71190569865918,-74.0060346719121
BROOKLYN BRG,FDR DRIVE SB ENTRANCE PEARL ST,40.708441966151796,-73.99981244074512
3 AVENUE BRIDGE APPROACH,3 AVE BRIDGE,40.806841484294345,-73.93419941133412
3 AVENUE BRIDGE APPROACH,HARLEM RIVER DR SB EN 3 AV BRG,40.80667995367327,-73.93491840544148
3 AVE BRIDGE,HARLEM RIVER DR SB EN 3 AV BRG,40.80698948638168,-73.9338272032617
RFK BRIDGE MANHATTAN ENTRANCE RP,CENTRAL RD,40.79773094240876,-73.91993117721437
RFK BRIDGE MANHATTAN ENTRANCE RP,ROBERT F KENNEDY BRG,40.79811996325114,-73.92288513651961
RFK BRIDGE MANHATTAN ENTRANCE RP,FDR DRIVE EXIT 17 SB,40.80106690505334,-73.93008752077596
RFK BRIDGE MANHATTAN ENTRANCE RP,HARLEM RIVER DRIVE EXIT 18 NB,40.80097878148281,-73.92960722743314
RFK BRIDGE MANHATTAN ENTRANCE RP,RFK BR MANHATTAN ET RP RANDALLS,40.8009209100273,-73.929228036936
RFK BRIDGE MANHATTAN ENTRANCE RP,RFK BR QUEENS ET RP RANDALLS IS,40.8009209100273,-73.929228036936
W 69 ST,FREEDOM PL,40.778522982062775,-73.98741308295808
W 113 ST,MORNINGSIDE DR,40.803990685157046,-73.96031761838267
W 145 ST,EDGECOMBE AVE,40.82364702166391,-73.94384436755173
LINCOLN TUNNEL BUS EXIT,LINCOLN TUNNEL BUS APPR,40.75760315772938,-73.9951920516699
LINCOLN TUNNEL BUS EXIT,W 40 ST,40.75772666104846,-73.9949538106393
LINCOLN TUNNEL BUS APPR,W 40 ST,40.75786665723761,-73.99528949144789
ALLEN ST,HESTER ST,40.71620386843269,-73.99190515418174
HARLEM RIVER DRIVE EXIT 24 NB,HRD ET 24 NB AMSTERDAM AV,40.845334004766244,-73.93057953242091
HARLEM RIVER DRIVE EXIT 24 NB,HARLEM RVR DR SB EN AMSTERDAM AV,40.838698933838444,-73.93335114448936
HARLEM RIVER DRIVE EXIT 24 NB,HRD ET 24 NB GWB EN,40.845334004766244,-73.93057953242091
HRD ET 24 NB AMSTERDAM AV,HARLEM RVR DR SB EN AMSTERDAM AV,40.84624853831953,-73.93149301667226
HARLEM RVR DR SB EN AMSTERDAM AV,CROSS BRONX EP NB ET 1B,40.84549326505784,-73.9306914107904
HARLEM RVR DR SB EN AMSTERDAM AV,CROSS BRONX EXPRESSWAY EXIT 2 EB,40.84532584454007,-73.93070242822276
CROSS BRONX EP NB ET 1B,CROSS BRONX EXPRESSWAY EXIT 2 EB,40.84611688038778,-73.9316413416331
CROSS BRONX EP NB ET 1B,WASHINGTON BRG,40.84750441535254,-73.92950377558202
CROSS BRONX EP NB ET 1B,HRD ET 24 NB GWB EN,40.845559042324325,-73.93053231109351
CROSS BRONX EP NB ET 1B,GEORGE WASHINGTON BRIDGE EN,40.847100589483205,-73.93353067672545
CROSS BRONX EP NB ET 1B,CBE SB EN WASHINGTON BRIDGE,40.84750441535254,-73.92950377558202
CROSS BRONX EP NB ET 1B,CBE SB EN AMSTERDAM AV,40.847100589483205,-73.93353067672545
WASHINGTON BRG,LAUREL HILL TER,40.84812209733527,-73.92970553205846
WASHINGTON BRG,W 181 ST,40.84812006464541,-73.93088385591803
WASHINGTON BRG,W 182 ST,40.84812209733527,-73.92970553205846
WASHINGTON BRG,CBE SB EN WASHINGTON BRIDGE,40.84750441535254,-73.92950377558202
FDR DRIVE EXIT 2 NB,FRANKFORT ST,40.70952339091603,-74.00166641887616
FDR DRIVE EXIT 2 NB,DOVER ST,40.70952339091603,-74.00166641887616
FDR DRIVE EXIT 2 NB,FDR DRIVE SB ENTRANCE PEARL ST,40.70798359081478,-74.00001442753579
E MAIN ST,E LOOP RD,40.75575519253955,-73.95424634760255
CHERRY ST,MONTGOMERY ST,40.71169900327719,-73.98485385003656
CHERRY ST,JACKSON ST,40.71220890970336,-73.98071276883954
CHERRY ST,RUTGERS ST,40.711243911415686,-73.98973430617362
CHERRY ST,JEFFERSON ST,40.711383758782894,-73.98831309985856
CHERRY ST,RUTGERS SLIP,40.71121099210404,-73.98993630652562
CHERRY ST,PIKE SLIP,40.710903746832074,-73.99208975697366
CHERRY ST,CATHERINE SLIP,40.71019856123956,-73.99649399230645
HENRY HUDSON PARKWAY ET 14 NB,CROSS BRONX EP SB ET 1A,40.843554706528714,-73.94443475389708
WILLIS AVENUE BRIDGE APPROACH,ROBERT F KENNEDY BRG,40.80204182668904,-73.93098949224621
WILLIS AVENUE BRIDGE APPROACH,WILLIS AVE BRIDGE,40.80283185527716,-73.93023737206995
E BROADWAY,ELDRIDGE ST,40.71374468788529,-73.99394351841623
E BROADWAY,MONTGOMERY ST,40.714460296956524,-73.98534380645395
E BROADWAY,RUTGERS ST,40.714054587119456,-73.99018838205971
E BROADWAY,JEFFERSON ST,40.71418619940281,-73.9887021882027
E BROADWAY,SAMUEL DICKSTEIN PLZ,40.714512364362136,-73.98470531400326
COOPER SQ,E 7 ST,40.72892570262312,-73.9903485532791
ST NICHOLAS TER,W 140 ST,40.82148637525006,-73.94853952549691
PALADINO AVE,E 120 ST,40.79703748197446,-73.92982087426999
EVANS RD,COMFORT RD,40.68818187679196,-74.01490282443649
EVANS RD,KIMMEL RD,40.68761377897393,-74.01435461858235
FT TRYON PL,HENRY HUDSON PARKWAY ET 16 NB,40.86299502304484,-73.93329064226216
FT TRYON PL,HENRY HUDSON PKWY NB EN FT TRYON,40.86299502304484,-73.93329064226216
W HOUSTON ST,SULLIVAN ST,40.72766076619714,-74.00138906035434
W HOUSTON ST,THOMPSON ST,40.72728748598263,-74.00063138753345
W HOUSTON ST,MAC DOUGAL ST,40.72803404133966,-74.00215034963257
W HOUSTON ST,WOOSTER ST,40.72654365532425,-73.99911967520802
FDR DRIVE NB EN BROOKLYN BR,ROSE ST,40.71154900680869,-74.00266923688905
FDR DRIVE NB EN BROOKLYN BR,FDR DRIVE ENTRY RAMP,40.709844535216135,-74.0010748814233
